"","ensembl_transcript_id","external_gene_name","gene_biotype"
"61586","ENSMUSG00000106629","Gm40155","protein_coding"
"61642","ENSMUSG00000084918","Gm12708","protein_coding"
"61648","ENSMUSG00000097429","Gm26520","protein_coding"
"61653","ENSMUSG00000085871","Ube2uos","protein_coding"
"61863","ENSMUSG00000101067","Gm29007","protein_coding"
"62034","ENSMUSG00000099930","Gm2396","protein_coding"
"62097","ENSMUSG00000085451","Gm40614","protein_coding"
"62100","ENSMUSG00000112352","Gm40617","protein_coding"
"62241","ENSMUSG00000092241","Gm20522","protein_coding"
"62333","ENSMUSG00000118449","Gm3625","protein_coding"
"62395","ENSMUSG00000113613","Gm40893","protein_coding"
"62398","ENSMUSG00000113136","Gm19951","protein_coding"
"624141","ENSMUSG00000113998","Gm40909","protein_coding"
"62427","ENSMUSG00000114866","Gm40922","protein_coding"
"62461","ENSMUSG00000090016","Gm16578","protein_coding"
"62546","ENSMUSG00000120268","Gm41032","protein_coding"
"62711","ENSMUSG00000114693","Gm41177","protein_coding"
"62712","ENSMUSG00000120895","Gm41178","protein_coding"
"62766","ENSMUSG00000115580","Gm41230","protein_coding"
"62791","ENSMUSG00000075463","4930594M22Rik","protein_coding"
"62792","ENSMUSG00000115194","Gm48909","protein_coding"
"62793","ENSMUSG00000090534","Gm4675","protein_coding"
"62831","ENSMUSG00000115428","Gm41290","protein_coding"
"62845","ENSMUSG00000089804","Gm16136","protein_coding"
"62935","ENSMUSG00000097068","Gm26760","protein_coding"
"62964","ENSMUSG00000048603","Gm9828","protein_coding"
"62978","ENSMUSG00000096959","4930509G22Rik","protein_coding"
"62993","ENSMUSG00000068463","C730014E05Rik","protein_coding"
"63068","ENSMUSG00000117131","Gm41506","protein_coding"
"63122","ENSMUSG00000086898","Itpr3os","protein_coding"
"63156","ENSMUSG00000097119","B230354K17Rik","protein_coding"
"63158","ENSMUSG00000117048","Gm41584","protein_coding"
"63184","ENSMUSG00000117231","Gm41609","protein_coding"
"63187","ENSMUSG00000117079","Gm41611","protein_coding"
"63237","ENSMUSG00000120077","Gm41659","protein_coding"
"63373","ENSMUSG00000118061","Rbfaos","protein_coding"
"63376","ENSMUSG00000118379","Gm41790","protein_coding"
"63617","ENSMUSG00000087477","Gm13822","protein_coding"
"63676","ENSMUSG00000118263","Gm42064","protein_coding"
"63679","ENSMUSG00000110156","Gm42067","protein_coding"
"63680","ENSMUSG00000085196","Gm14963","protein_coding"
"63681","ENSMUSG00000084876","Gm14965","protein_coding"
"63776","ENSMUSG00000121596","AB010352","protein_coding"
"63835","ENSMUSG00000120211","Gm42209","protein_coding"
"63915","ENSMUSG00000085990","Gm16731","protein_coding"
"64021","ENSMUSG00000108348","Pnma8c","protein_coding"
"64034","ENSMUSG00000056836","Pin4-ps","protein_coding"
"64078","ENSMUSG00000087330","Bloodlinc","protein_coding"
"64083","ENSMUSG00000115620","Gm45924","protein_coding"
"64085","ENSMUSG00000112719","Gm45925","protein_coding"
"64087","ENSMUSG00000078491","Gm13090","protein_coding"
"64091","ENSMUSG00000087596","Gm11715","protein_coding"
"64094","ENSMUSG00000090110","Cmc4","protein_coding"
"64096","ENSMUSG00000021139","S2bpcox16","protein_coding"
"64147","ENSMUSG00000098741","Obox4-ps2","protein_coding"
"64208","ENSMUSG00000095134","Mid1-ps1","protein_coding"
"64235","ENSMUSG00000085995","Gm2788","protein_coding"
"64308","ENSMUSG00000097415","AU020206","protein_coding"
"64315","ENSMUSG00000108449","Gm44507","protein_coding"
"64428","ENSMUSG00000109711","Gm45445","protein_coding"
"64438","ENSMUSG00000120666","Gm46069","protein_coding"
"64454","ENSMUSG00000084333","Gm11599","protein_coding"
"64469","ENSMUSG00000046334","Gm6195","protein_coding"
"64473","ENSMUSG00000096992","Gm26788","protein_coding"
"64478","ENSMUSG00000093436","Gm20646","protein_coding"
"64508","ENSMUSG00000085116","Gm2735","protein_coding"
"64517","ENSMUSG00000100351","Gm7867","protein_coding"
"64539","ENSMUSG00000097572","Gm26797","protein_coding"
"64544","ENSMUSG00000059571","Gm16218","protein_coding"
"64558","ENSMUSG00000101437","Gm29454","protein_coding"
"64581","ENSMUSG00000100954","Gm10138","protein_coding"
"64584","ENSMUSG00000100627","Gm28286","protein_coding"
"64615","ENSMUSG00000102162","Gm2367","protein_coding"
"64622","ENSMUSG00000112502","Gm46194","protein_coding"
"64638","ENSMUSG00000112474","Gm46209","protein_coding"
"64681","ENSMUSG00000103980","Gm37450","protein_coding"
"64688","ENSMUSG00000072915","Gm12258","protein_coding"
"64714","ENSMUSG00000081059","Gm11945","protein_coding"
"64728","ENSMUSG00000080851","Gm12094","protein_coding"
"64736","ENSMUSG00000085888","Gm12224","protein_coding"
"64753","ENSMUSG00000081604","LOC108167922","protein_coding"
"64760","ENSMUSG00000087113","Gm11714","protein_coding"
"64763","ENSMUSG00000086761","Cep112os1","protein_coding"
"64801","ENSMUSG00000112704","Gm46329","protein_coding"
"64872","ENSMUSG00000081909","Gm11341","protein_coding"
"64903","ENSMUSG00000114481","Gm46415","protein_coding"
"64912","ENSMUSG00000113804","Gm46424","protein_coding"
"64917","ENSMUSG00000113204","Gm46430","protein_coding"
"64919","ENSMUSG00000114827","Gm46432","protein_coding"
"64929","ENSMUSG00000095847","Gm5451","protein_coding"
"64937","ENSMUSG00002076138","n-TStga2","protein_coding"
"64964","ENSMUSG00000090634","Gm8126","protein_coding"
"64965","ENSMUSG00000091477","Gm8126","protein_coding"
"65023","ENSMUSG00000116217","Gm46495","protein_coding"
"65042","ENSMUSG00000085442","Gm3362","protein_coding"
"65046","ENSMUSG00000097259","Gm26766","protein_coding"
"65057","ENSMUSG00000116104","Gm46524","protein_coding"
"65082","ENSMUSG00000081250","Gm15554","protein_coding"
"65085","ENSMUSG00000116437","Gm46545","protein_coding"
"65121","ENSMUSG00000118457","Gm46575","protein_coding"
"65135","ENSMUSG00000089695","Gm15946","protein_coding"
"65144","ENSMUSG00000121244","Gm46597","protein_coding"
"65152","ENSMUSG00000098552","Gm27217","protein_coding"
"65154","ENSMUSG00000086004","Gm7805","protein_coding"
"65196","ENSMUSG00000110277","Gm45871","protein_coding"
"651971","ENSMUSG00000117713","Gm46637","protein_coding"
"65209","ENSMUSG00000118211","Gm46649","protein_coding"
"65245","ENSMUSG00000080974","Gm9009","protein_coding"
"65262","ENSMUSG00000084271","Gm14846","protein_coding"
"65281","ENSMUSG00000083033","Gm9083","protein_coding"
"65554","ENSMUSG00000084314","Rps15a-ps3","protein_coding"
"65567","ENSMUSG00000099632","2900093K20Rik","protein_coding"
"65575","ENSMUSG00000087549","Gm13427","protein_coding"
"65591","ENSMUSG00000082408","Gm13545","protein_coding"
"65615","ENSMUSG00000086308","G630016G05Rik","protein_coding"
"65687","ENSMUSG00000086189","Gm15462","protein_coding"
"65710","ENSMUSG00000103900","Gm37500","protein_coding"
"65721","ENSMUSG00000106365","Gm43568","protein_coding"
"65726","ENSMUSG00000104754","Gm43116","protein_coding"
"65729","ENSMUSG00000105676","Gm43403","protein_coding"
"65760","ENSMUSG00000120824","Gm46851","protein_coding"
"65833","ENSMUSG00000082867","Gm15730","protein_coding"
"65850","ENSMUSG00000085166","Gm15522","protein_coding"
"65862","ENSMUSG00000095524","Gm15682","protein_coding"
"65873","ENSMUSG00000081274","Gm15727","protein_coding"
"65879","ENSMUSG00000057244","Gm6139","protein_coding"
"65880","ENSMUSG00000094092","Gm15921","protein_coding"
"65883","ENSMUSG00000106617","Gm36266","protein_coding"
"65895","ENSMUSG00000082760","Gm15546","protein_coding"
"65897","ENSMUSG00000083988","Rps10-ps4","protein_coding"
"65948","ENSMUSG00000080759","Gm15573","protein_coding"
"65953","ENSMUSG00000119951","Gm46961","protein_coding"
"65983","ENSMUSG00000082633","Gm15779","protein_coding"
"66647","ENSMUSG00000115219","Eef1akmt4","protein_coding"
"66686","ENSMUSG00000081723","Gm15931","protein_coding"
"66743","ENSMUSG00000080893","Ndufa12-ps","protein_coding"
"66745","ENSMUSG00000023984","Gm20517","protein_coding"
"66748","ENSMUSG00000082110","Gm11196","protein_coding"
"66749","ENSMUSG00000081829","Gm15460","protein_coding"
"66752","ENSMUSG00000084154","Gm15644","protein_coding"
"66759","ENSMUSG00000118537","Shld3","protein_coding"
"66760","ENSMUSG00000118423","Lrrc70","protein_coding"
"66762","ENSMUSG00000118407","Gm50457","protein_coding"
"66933","ENSMUSG00000087926","Gm23233","protein_coding"
"66934","ENSMUSG00000077575","Gm24888","protein_coding"
"66935","ENSMUSG00000077667","Gm26147","protein_coding"
"66942","ENSMUSG00000077150","Gm24581","protein_coding"
"66945","ENSMUSG00000077469","Gm25922","protein_coding"
"66957","ENSMUSG00000089501","Gm23479","protein_coding"
"66962","ENSMUSG00000088037","Gm24992","protein_coding"
"66963","ENSMUSG00000077526","Gm25379","protein_coding"
"66966","ENSMUSG00000077545","Gm22018","protein_coding"
"669851","ENSMUSG00000089309","Gm24838","protein_coding"
"67006","ENSMUSG00000088876","Gm25861","protein_coding"
"67007","ENSMUSG00000064956","Gm24918","protein_coding"
"67008","ENSMUSG00000077393","Gm24338","protein_coding"
"67009","ENSMUSG00000088626","Gm23034","protein_coding"
"67010","ENSMUSG00000065202","Gm24615","protein_coding"
"67019","ENSMUSG00000077385","Gm22657","protein_coding"
"67032","ENSMUSG00000077438","Gm22595","protein_coding"
"67033","ENSMUSG00000077697","Gm25346","protein_coding"
"67043","ENSMUSG00000089336","Gm24347","protein_coding"
"67045","ENSMUSG00000087992","Gm25059","protein_coding"
"67050","ENSMUSG00000089313","Gm23182","protein_coding"
"67052","ENSMUSG00000088875","Gm25862","protein_coding"
"67058","ENSMUSG00000119191","Gm25526","protein_coding"
"67064","ENSMUSG00000077200","Gm25613","protein_coding"
"67079","ENSMUSG00000089024","Gm25016","protein_coding"
"67086","ENSMUSG00000088744","Gm23223","protein_coding"
"670921","ENSMUSG00000077202","Gm25612","protein_coding"
"67093","ENSMUSG00000064936","Gm23722","protein_coding"
"67094","ENSMUSG00000087968","Gm25395","protein_coding"
"67096","ENSMUSG00000077759","Gm23528","protein_coding"
"67102","ENSMUSG00000077448","Gm23126","protein_coding"
"67103","ENSMUSG00000077257","Gm26080","protein_coding"
"67110","ENSMUSG00000077314","Gm24171","protein_coding"
"67131","ENSMUSG00000089299","Gm24637","protein_coding"
"67143","ENSMUSG00000077274","Gm22786","protein_coding"
"67150","ENSMUSG00000089184","Gm22947","protein_coding"
"67156","ENSMUSG00000077639","Gm22772","protein_coding"
"67161","ENSMUSG00000077217","Gm23951","protein_coding"
"67170","ENSMUSG00000089155","Gm23582","protein_coding"
"67183","ENSMUSG00000065200","Gm24613","protein_coding"
"67185","ENSMUSG00000070166","Gm25821","protein_coding"
"67187","ENSMUSG00000088242","Gm25913","protein_coding"
"67188","ENSMUSG00000119928","Gm23910","protein_coding"
"67189","ENSMUSG00000119635","Gm25497","protein_coding"
"67191","ENSMUSG00000077177","Gm25760","protein_coding"
"67216","ENSMUSG00000077505","Gm24233","protein_coding"
"67219","ENSMUSG00000119468","Gm24519","protein_coding"
"67237","ENSMUSG00000089580","Gm23340","protein_coding"
"67243","ENSMUSG00000077380","Gm22661","protein_coding"
"67244","ENSMUSG00000077360","Gm23482","protein_coding"
"67251","ENSMUSG00000064525","Gm26440","protein_coding"
"67262","ENSMUSG00000077689","Gm22499","protein_coding"
"67291","ENSMUSG00000077497","Gm23593","protein_coding"
"67293","ENSMUSG00000088005","Gm24787","protein_coding"
"67296","ENSMUSG00000119001","Gm25546","protein_coding"
"67299","ENSMUSG00000077416","Gm23747","protein_coding"
"67301","ENSMUSG00000077567","Gm23200","protein_coding"
"673091","ENSMUSG00000088325","Gm25668","protein_coding"
"67312","ENSMUSG00000089133","Gm24771","protein_coding"
"67324","ENSMUSG00000064994","Gm22422","protein_coding"
"67325","ENSMUSG00000088058","Gm26153","protein_coding"
"67329","ENSMUSG00000077172","Gm25762","protein_coding"
"67331","ENSMUSG00000077460","Gm26419","protein_coding"
"67334","ENSMUSG00000077602","Gm22672","protein_coding"
"67338","ENSMUSG00000077595","Gm26019","protein_coding"
"67351","ENSMUSG00000120995","Gm51425","protein_coding"
"67359","ENSMUSG00000077476","Gm24794","protein_coding"
"67362","ENSMUSG00000088224","Gm25406","protein_coding"
"67365","ENSMUSG00000088853","Gm24730","protein_coding"
"67367","ENSMUSG00000077593","Gm26014","protein_coding"
"67388","ENSMUSG00000087816","Gm25116","protein_coding"
"67392","ENSMUSG00000077227","Gm22272","protein_coding"
"674011","ENSMUSG00000065634","Gm24252","protein_coding"
"67402","ENSMUSG00000088894","Gm22520","protein_coding"
"67414","ENSMUSG00000077542","Gm22023","protein_coding"
"67448","ENSMUSG00000065725","Gm26165","protein_coding"
"67449","ENSMUSG00000088695","Gm22334","protein_coding"
"67461","ENSMUSG00000077733","Gm23608","protein_coding"
"67466","ENSMUSG00000077795","Gm25561","protein_coding"
"67481","ENSMUSG00000088134","Gm22310","protein_coding"
"67500","ENSMUSG00000089188","Gm22942","protein_coding"
"67504","ENSMUSG00000084686","Gm22027","protein_coding"
"67511","ENSMUSG00000077804","Gm24403","protein_coding"
"67524","ENSMUSG00000077744","Gm26343","protein_coding"
"67531","ENSMUSG00000088479","Gm23077","protein_coding"
"67544","ENSMUSG00000087776","Gm22322","protein_coding"
"67547","ENSMUSG00000089237","Gm22206","protein_coding"
"67551","ENSMUSG00000087795","Gm25965","protein_coding"
"67554","ENSMUSG00000088772","Gm26040","protein_coding"
"67557","ENSMUSG00000088303","Gm23382","protein_coding"
"67558","ENSMUSG00000064595","Gm22300","protein_coding"
"67570","ENSMUSG00000077607","Gm25803","protein_coding"
"67572","ENSMUSG00000077780","Gm24161","protein_coding"
"67574","ENSMUSG00000077624","Gm23834","protein_coding"
"675761","ENSMUSG00000077561","Gm24607","protein_coding"
"67579","ENSMUSG00000077552","Gm23709","protein_coding"
"67580","ENSMUSG00000077271","Gm22781","protein_coding"
"67589","ENSMUSG00000087903","Gm22039","protein_coding"
"67607","ENSMUSG00000088984","Gm25604","protein_coding"
"67613","ENSMUSG00000088685","Gm23995","protein_coding"
"67616","ENSMUSG00000119733","Gm25076","protein_coding"
"67630","ENSMUSG00000077592","Gm26013","protein_coding"
"67644","ENSMUSG00000065036","Gm22362","protein_coding"
"67650","ENSMUSG00000089069","Gm22840","protein_coding"
"67654","ENSMUSG00000077787","Gm23908","protein_coding"
"67663","ENSMUSG00000077758","Gm23527","protein_coding"
"67679","ENSMUSG00000088372","Gm22881","protein_coding"
"67712","ENSMUSG00000087470","LOC115486416","protein_coding"
"67731","ENSMUSG00000082684","Gm12774","protein_coding"
"67767","ENSMUSG00000101062","Gm28821","protein_coding"
"67778","ENSMUSG00000108436","Gm44851","protein_coding"
"67786","ENSMUSG00000118444","Gm50477","protein_coding"
"67823","ENSMUSG00000109712","Gm8667","protein_coding"
"67870","ENSMUSG00000065874","Gm25683","protein_coding"
"67886","ENSMUSG00000064580","Gm25134","protein_coding"
"67975","ENSMUSG00000064982","Gm25259","protein_coding"
"68105","ENSMUSG00000064600","Gm25636","protein_coding"
"68108","ENSMUSG00000065360","Gm24412","protein_coding"
"68109","ENSMUSG00000065118","Gm23297","protein_coding"
"68132","ENSMUSG00000064734","Gm23445","protein_coding"
"68136","ENSMUSG00000084453","Gm24596","protein_coding"
"68164","ENSMUSG00000110551","Gm45750","protein_coding"
"68168","ENSMUSG00000098184","Gm27011","protein_coding"
"68180","ENSMUSG00000078143","Gm17344","protein_coding"
"68189","ENSMUSG00000120963","Gm53207","protein_coding"
"68192","ENSMUSG00000109992","Gm45650","protein_coding"
"68219","ENSMUSG00000110244","Gm2253","protein_coding"
"68223","ENSMUSG00000110044","Gm45434","protein_coding"
"68235","ENSMUSG00000089712","Gm15889","protein_coding"
"68273","ENSMUSG00000088942","Gm23260","protein_coding"
"68280","ENSMUSG00000119598","Gm22063","protein_coding"
"68283","ENSMUSG00000119529","Gm24445","protein_coding"
"68286","ENSMUSG00000084507","Gm25321","protein_coding"
"68298","ENSMUSG00000064624","Gm22305","protein_coding"
"68306","ENSMUSG00000089026","Gm25014","protein_coding"
"68309","ENSMUSG00000088969","Gm22085","protein_coding"
"68318","ENSMUSG00000119464","Gm22447","protein_coding"
"68320","ENSMUSG00001118671","Gm24829","protein_coding"
"68322","ENSMUSG00000119855","Gm24568","protein_coding"
"68323","ENSMUSG00000065637","Gm26397","protein_coding"
"68324","ENSMUSG00000065089","Gm26493","protein_coding"
"68330","ENSMUSG00000119577","Gm24727","protein_coding"
"68396","ENSMUSG00000097760","6030442K20Rik","protein_coding"
"68440","ENSMUSG00000098590","Vsig10l2","protein_coding"
"68450","ENSMUSG00000111296","2010001M07Rik","protein_coding"
"68463","ENSMUSG00000111806","Gm47403","protein_coding"
"68477","ENSMUSG00000111079","Gm47112","protein_coding"
"68488","ENSMUSG00000025644","Gm7628","protein_coding"
"68491","ENSMUSG00000110755","BC049987","protein_coding"
"68507","ENSMUSG00000065674","Gm24259","protein_coding"
"68513","ENSMUSG00000087734","Gm24646","protein_coding"
"68514","ENSMUSG00000084638","Gm23889","protein_coding"
"68518","ENSMUSG00000088622","Gm23316","protein_coding"
"68519","ENSMUSG00000088708","Gm25558","protein_coding"
"68522","ENSMUSG00000088793","Gm22540","protein_coding"
"68529","ENSMUSG00000064380","Gm26448","protein_coding"
"68533","ENSMUSG00000064918","Gm22571","protein_coding"
"68535","ENSMUSG00000065752","Gm23344","protein_coding"
"68536","ENSMUSG00000119765","Gm23136","protein_coding"
"68556","ENSMUSG00000077394","Gm24339","protein_coding"
"68557","ENSMUSG00000119783","Gm24262","protein_coding"
"68573","ENSMUSG00000065934","Gm25630","protein_coding"
"68579","ENSMUSG00000088254","Gm24289","protein_coding"
"68593","ENSMUSG00000084659","Gm22720","protein_coding"
"68597","ENSMUSG00000118734","Gm25313","protein_coding"
"68599","ENSMUSG00000119127","Gm29163","protein_coding"
"68606","ENSMUSG00000119149","Gm26189","protein_coding"
"686081","ENSMUSG00000064492","Gm22060","protein_coding"
"68613","ENSMUSG00000065301","Gm23248","protein_coding"
"68617","ENSMUSG00000084437","LOC115487345","protein_coding"
"68651","ENSMUSG00000112698","Gm7525","protein_coding"
"68676","ENSMUSG00000112116","Gm46234","protein_coding"
"68713","ENSMUSG00000081608","Gm16210","protein_coding"
"68723","ENSMUSG00000120321","Gm51802","protein_coding"
"68759","ENSMUSG00000077265","Gm24430","protein_coding"
"68763","ENSMUSG00000089498","Gm26359","protein_coding"
"68766","ENSMUSG00000089369","Gm23819","protein_coding"
"68768","ENSMUSG00000088516","Gm23044","protein_coding"
"68769","ENSMUSG00000087966","Gm25390","protein_coding"
